status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
471784335392_159357160742665,"Mumbai, Bombay Central (E) and Malad (W): Pay Rs 150 and pamper your feet with Fish Pedicure and Foot Massage worth Rs 300 at Elite Fish Pedicure",Great deal on Fish Pedicure and Foot Massage | Snapdeal.com,link,http://www.snapdeal.com/deal-Mumbai-elite-fish-pedicure,2010-09-17 00:07:56,6,0,0,6,0,0,0,0,0
471784335392_126290447421618,"Dear SnapDealers,

Get your city specific updates by selecting your city here Click on this link: http://www.facebook.com/SnapDeal?v=app_145629942139175",,status,,2010-09-16 02:25:25,8,0,0,8,0,0,0,0,0
471784335392_152971908058212,"Mumbai, Bandra West: Hey Mumbaikars, you thought you missed the tattoo deal? Well of course not, its still on and going rocking! Pay Rs 99 for Amazing and Trendy 1 sq inch permanent tattoo worth Rs 1000 at Body Canvas",Great deal to get Trendy 1 sq inch permanent tattoo | Snapdeal.com,link,http://www.snapdeal.com/deal-Mumbai-body-canvas,2010-09-16 02:02:39,8,5,0,8,0,0,0,0,0
471784335392_114464861945124,"Delhi-NCR, Khan Market and Greater Kailash: Get ready for addictive experience, Pay Rs 499 to enjoy 3 course Australian Cuisine meal worth Rs 1349 at Cafe Oz",Great deal to enjoy 3 course Australian Cuisine meal | Snapdeal.com,link,http://www.snapdeal.com/deal-Delhi~NCR-cafe-oz,2010-09-16 01:28:06,11,1,0,11,0,0,0,0,0
471784335392_159965857354255,"Bangalore, Koramangala: Put your feet up, guzzle your drink and ease away the day's tension, Pay Rs 199 to enjoy 5 mugs of beer and a Veg / Non-Veg starter at Bikers & Guzzlers Pub",Great deal to enjoy 5 mugs of beer and a Veg / Non-Veg starter | Snapdeal.com,link,http://www.snapdeal.com/deal-Bangalore-bikers-guzzlers,2010-09-16 01:25:30,8,0,0,8,0,0,0,0,0
471784335392_102106633185251,uʍop ǝpısdn ob noʎ ǝʞɐɯ ʎɐɯ sןɐǝp ɹǝןןıʞ :buıuɹɐʍ,,status,,2010-09-15 23:36:12,38,10,0,38,0,0,0,0,0
471784335392_153529451337663,"Hi 61,900 Fans. We ""Like"" you too!",,status,,2010-09-15 10:47:03,89,22,0,89,0,0,0,0,0
471784335392_154792751215318,"Kolkata, Salt Lake: Rediscover the beauty of your skin, Pay 325 for herbal facial worth Rs 750 at Beautina Herbal",Great deal on herbal facial | Snapdeal.com,link,http://www.snapdeal.com/deal-Kolkata-beautina-kolkata,2010-09-15 01:54:52,11,1,0,11,0,0,0,0,0
471784335392_118611328193362,"Jaipur, Jin Marg: GO NATURAL THIS TIME, Pay Rs 150 for fruit facial worth Rs 550 at Kiaora Health and Beauty Clinic",Great deal to get fruit facial | Snapdeal.com,link,http://www.snapdeal.com/deal-Jaipur-kiaora2,2010-09-15 01:49:56,4,2,0,4,0,0,0,0,0
471784335392_154738941220562,"Mumbai, Bandra West: You think it and Body Canvas will ink it! Pay Rs 99 for Amazing and Trendy 1 sq inch permanent tattoo worth Rs 1000 at Body Canvas",Great deal to get Trendy 1 sq inch permanent tattoo | Snapdeal.com,link,http://www.snapdeal.com/deal-Mumbai-body-canvas,2010-09-15 01:17:34,19,12,0,19,0,0,0,0,0
